trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
813,False,"{'a': 0.1, 'e': 0.44334511517564335}",25,0,-38.0275629550182,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
814,False,"{'a': 0.1, 'e': 0.4429017700604677}",20,0,-18.411951126979012,"{0: 15, 1: 4, 2: 0, 3: 1, 4: 0}",0
815,False,"{'a': 0.1, 'e': 0.44245886829040726}",30,0,-62.00778445910719,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
816,False,"{'a': 0.1, 'e': 0.44201640942211684}",25,13,-61.48546412083951,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
817,False,"{'a': 0.1, 'e': 0.44157439301269474}",20,0,12.851049102444442,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
818,False,"{'a': 0.1, 'e': 0.44113281861968207}",20,4,15.639050126509957,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.1, 'e': 0.4406916858010624}",25,5,21.52083313534672,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.1, 'e': 0.4402509941152613}",30,6,-66.52453425891932,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 1}",1
821,False,"{'a': 0.1, 'e': 0.43981074312114604}",30,8,-22.203162661100347,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
822,False,"{'a': 0.1, 'e': 0.4393709323780249}",20,13,4.365605181755545,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.1, 'e': 0.4389315614456469}",20,0,-22.01496648151668,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
824,False,"{'a': 0.1, 'e': 0.43849262988420123}",35,23,-48.03076987972309,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
825,False,"{'a': 0.1, 'e': 0.438054137254317}",30,3,-68.56063174109214,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 0}",1
826,False,"{'a': 0.1, 'e': 0.4376160831170627}",30,7,42.67819446703502,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.1, 'e': 0.43717846703394564}",25,0,-30.547919809187867,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
828,False,"{'a': 0.1, 'e': 0.4367412885669117}",25,6,-27.67817988668071,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
829,False,"{'a': 0.1, 'e': 0.4363045472783448}",20,5,-45.73445267466119,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
830,False,"{'a': 0.1, 'e': 0.43586824273106645}",25,5,-8.902355034815056,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
831,False,"{'a': 0.1, 'e': 0.4354323744883354}",25,2,-83.57344415375744,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 1}",1
832,False,"{'a': 0.1, 'e': 0.43499694211384704}",25,0,-11.547668127741277,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
833,False,"{'a': 0.1, 'e': 0.4345619451717332}",20,6,-67.2340667873265,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
834,False,"{'a': 0.1, 'e': 0.43412738322656147}",35,9,-51.70177647051184,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 1}",1
835,False,"{'a': 0.1, 'e': 0.4336932558433349}",20,0,-58.37968360737942,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
836,False,"{'a': 0.1, 'e': 0.43325956258749154}",25,10,-33.95666286665854,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
837,False,"{'a': 0.1, 'e': 0.43282630302490405}",30,0,-58.21514440568745,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
838,False,"{'a': 0.1, 'e': 0.43239347672187917}",20,6,4.675189232425664,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
839,False,"{'a': 0.1, 'e': 0.4319610832451573}",25,8,-70.93800773522482,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
840,False,"{'a': 0.1, 'e': 0.43152912216191214}",20,2,-8.1703866933147,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
841,False,"{'a': 0.1, 'e': 0.4310975930397502}",20,12,14.943368293492721,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.1, 'e': 0.43066649544671043}",25,0,2.659090274838904,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
843,False,"{'a': 0.1, 'e': 0.4302358289512637}",25,0,-53.74222637541558,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
844,False,"{'a': 0.1, 'e': 0.4298055931223125}",25,11,-5.227167513629783,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.1, 'e': 0.42937578752919014}",20,0,-43.1417184009512,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
846,False,"{'a': 0.1, 'e': 0.4289464117416609}",20,6,-27.857155648471075,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
847,False,"{'a': 0.1, 'e': 0.42851746532991924}",20,14,1.0292623532082228,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.1, 'e': 0.42808894786458934}",20,9,-14.315789924105268,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
849,False,"{'a': 0.1, 'e': 0.42766085891672473}",20,9,-5.739286575848216,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.1, 'e': 0.427233198057808}",30,21,7.257748904968244,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.1, 'e': 0.4268059648597502}",20,8,-28.184360107462005,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
852,False,"{'a': 0.1, 'e': 0.4263791588948904}",25,9,-71.86022741710936,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
853,False,"{'a': 0.1, 'e': 0.42595277973599555}",25,18,1.2906328380016063,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.1, 'e': 0.42552682695625954}",20,13,0.3436486738949107,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.1, 'e': 0.4251013001293033}",30,0,6.018945615654674,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
856,False,"{'a': 0.1, 'e': 0.424676198829174}",20,12,-28.732676844517787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
857,False,"{'a': 0.1, 'e': 0.4242515226303448}",20,13,-6.557830570701793,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
858,False,"{'a': 0.1, 'e': 0.42382727110771445}",25,15,18.808887605899084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.1, 'e': 0.4234034438366067}",25,18,11.889954519291424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.1, 'e': 0.4229800403927701}",30,20,18.58862782567307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.1, 'e': 0.42255706035237733}",20,13,5.692194498464009,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.1, 'e': 0.42213450329202495}",25,11,3.1168048595529187,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.1, 'e': 0.4217123687887329}",35,21,-14.911193760519215,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
864,False,"{'a': 0.1, 'e': 0.4212906564199442}",20,11,11.47854274617614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.42086936576352424}",25,0,-37.15590614154997,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
866,False,"{'a': 0.1, 'e': 0.4204484963977607}",30,10,20.375746322011306,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.1, 'e': 0.42002804790136294}",20,11,9.84329876169045,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.1, 'e': 0.4196080198534616}",25,0,-18.25068048474605,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",1
869,False,"{'a': 0.1, 'e': 0.4191884118336081}",20,15,-2.802663920157794,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.1, 'e': 0.41876922342177453}",20,6,11.567808810898281,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.1, 'e': 0.41835045419835276}",25,12,-72.43591775414434,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
872,False,"{'a': 0.1, 'e': 0.4179321037441544}",25,9,20.078006185728444,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.1, 'e': 0.41751417164041027}",20,0,-37.850002309681685,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
874,False,"{'a': 0.1, 'e': 0.41709665746876984}",20,10,9.351162460140323,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.1, 'e': 0.4166795608113011}",20,15,7.912845542978695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.1, 'e': 0.41626288125048977}",30,23,-8.255055191030316,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
877,False,"{'a': 0.1, 'e': 0.41584661836923925}",25,7,-17.64838547358608,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
878,False,"{'a': 0.1, 'e': 0.41543077175087}",20,11,10.400035636614184,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.1, 'e': 0.41501534097911913}",20,13,0.26989444767515613,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.1, 'e': 0.41460032563814003}",25,13,-44.872092267348435,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
881,False,"{'a': 0.1, 'e': 0.4141857253125019}",30,12,-4.600723779253797,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
882,False,"{'a': 0.1, 'e': 0.41377153958718943}",25,0,-31.7596303465251,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
883,False,"{'a': 0.1, 'e': 0.4133577680476022}",30,4,-70.6526154797522,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 1}",1
884,False,"{'a': 0.1, 'e': 0.4129444102795546}",30,6,-27.834047739786286,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
885,False,"{'a': 0.1, 'e': 0.412531465869275}",20,6,15.491735071399601,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.1, 'e': 0.41211893440340575}",25,0,-17.663755152665292,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
887,False,"{'a': 0.1, 'e': 0.41170681546900234}",25,12,11.457260938128893,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.1, 'e': 0.41129510865353336}",25,13,8.381992365134721,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.1, 'e': 0.41088381354487985}",30,16,-11.416729016171207,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
890,False,"{'a': 0.1, 'e': 0.410472929731335}",30,11,-38.587843114951184,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
891,False,"{'a': 0.1, 'e': 0.41006245680160364}",20,4,-63.09550540914435,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
892,False,"{'a': 0.1, 'e': 0.40965239434480205}",25,13,8.34890672994097,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.1, 'e': 0.40924274195045723}",20,0,-60.5993863218304,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
894,False,"{'a': 0.1, 'e': 0.40883349920850676}",20,0,24.964044312435988,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
895,False,"{'a': 0.1, 'e': 0.40842466570929825}",20,16,8.29556832265559,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.1, 'e': 0.40801624104358897}",30,12,-7.995194720130964,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
897,False,"{'a': 0.1, 'e': 0.4076082248025454}",20,8,-44.93924919914615,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
898,False,"{'a': 0.1, 'e': 0.4072006165777428}",25,0,-56.40695409049601,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
899,False,"{'a': 0.1, 'e': 0.4067934159611651}",25,0,-45.82181110987784,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",1
900,False,"{'a': 0.1, 'e': 0.4063866225452039}",30,16,14.251872280272456,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.1, 'e': 0.4059802359226587}",20,0,-22.255166409007476,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
902,False,"{'a': 0.1, 'e': 0.40557425568673605}",20,7,-61.25186484141362,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
903,False,"{'a': 0.1, 'e': 0.40516868143104934}",20,1,-45.48534577411033,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
904,False,"{'a': 0.1, 'e': 0.4047635127496183}",25,0,-85.86221545780678,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
905,False,"{'a': 0.1, 'e': 0.4043587492368687}",30,3,-84.93887603401899,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 1}",1
906,False,"{'a': 0.1, 'e': 0.4039543904876318}",20,0,-50.2089962726945,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
907,False,"{'a': 0.1, 'e': 0.4035504360971442}",25,13,-3.4657308256155055,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.1, 'e': 0.40314688566104706}",30,16,22.43917129906711,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.1, 'e': 0.402743738775386}",20,6,16.277820952153576,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.1, 'e': 0.4023409950366106}",20,0,-74.18767596927204,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
911,False,"{'a': 0.1, 'e': 0.401938654041574}",20,10,18.74875714442342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.1, 'e': 0.4015367153875324}",30,9,12.426989305047234,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
913,False,"{'a': 0.1, 'e': 0.4011351786721449}",35,18,-63.9313711705394,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
914,False,"{'a': 0.1, 'e': 0.40073404349347275}",20,0,-24.778935157959854,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
915,False,"{'a': 0.1, 'e': 0.40033330944997925}",25,6,22.2430406967366,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.1, 'e': 0.39993297614052925}",25,16,11.858815462856274,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.1, 'e': 0.3995330431643887}",30,19,-1.5065907516977026,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
918,False,"{'a': 0.1, 'e': 0.39913351012122433}",30,17,18.240698087824747,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.1, 'e': 0.3987343766111031}",20,2,-17.651123173064377,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
920,False,"{'a': 0.1, 'e': 0.398335642234492}",25,18,12.387829156562688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.1, 'e': 0.3979373065922575}",25,13,-24.22973326302133,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
922,False,"{'a': 0.1, 'e': 0.39753936928566525}",20,16,8.902866202959872,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.1, 'e': 0.3971418299163796}",25,18,6.440207822563411,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.1, 'e': 0.3967446880864632}",20,7,-22.803310085776634,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
925,False,"{'a': 0.1, 'e': 0.3963479433983767}",25,18,12.470374839546128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.1, 'e': 0.3959515954549783}",30,24,9.677550867918129,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.1, 'e': 0.39555564385952335}",25,12,-57.84817991747781,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
928,False,"{'a': 0.1, 'e': 0.39516008821566384}",20,0,-8.728824748227435,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
929,False,"{'a': 0.1, 'e': 0.3947649281274482}",30,22,0.07143691644345562,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.1, 'e': 0.3943701631993207}",35,0,22.159969677889457,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
931,False,"{'a': 0.1, 'e': 0.3939757930361214}",30,18,21.550160316925894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.1, 'e': 0.3935818172430853}",30,22,5.856329972596186,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.1, 'e': 0.3931882354258422}",20,10,20.463557821640894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.1, 'e': 0.39279504719041636}",20,0,-52.36391257477439,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
935,False,"{'a': 0.1, 'e': 0.39240225214322594}",20,6,14.275389043187836,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.1, 'e': 0.39200984989108273}",25,7,-69.26707830033905,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 2}",1
937,False,"{'a': 0.1, 'e': 0.39161784004119166}",20,15,-0.5104637302844228,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.1, 'e': 0.39122622220115044}",25,12,-11.508086996692303,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
939,False,"{'a': 0.1, 'e': 0.3908349959789493}",20,6,9.578460819335188,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.1, 'e': 0.3904441609829703}",20,12,2.1664683148331436,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.1, 'e': 0.3900537168219873}",20,2,-59.92092412728178,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
942,False,"{'a': 0.1, 'e': 0.3896636631051653}",25,11,-35.46242115750114,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
943,False,"{'a': 0.1, 'e': 0.38927399944206015}",20,14,8.529394412708651,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.1, 'e': 0.3888847254426181}",25,7,-34.22017101020856,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
945,False,"{'a': 0.1, 'e': 0.38849584071717547}",20,0,11.186738572353239,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
946,False,"{'a': 0.1, 'e': 0.3881073448764583}",20,6,15.501533553171722,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.1, 'e': 0.3877192375315819}",20,8,19.28408743935127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.1, 'e': 0.3873315182940503}",20,1,-26.860312867816216,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
949,False,"{'a': 0.1, 'e': 0.38694418677575626}",20,0,-76.07075839598402,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
950,False,"{'a': 0.1, 'e': 0.3865572425889805}",20,4,17.89750569619259,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.1, 'e': 0.38617068534639154}",25,9,-9.739395099801646,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
952,False,"{'a': 0.1, 'e': 0.38578451466104513}",20,16,5.15948316486244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.1, 'e': 0.3853987301463841}",20,12,-6.029312673722978,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.1, 'e': 0.3850133314162377}",20,0,-15.410115758449667,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
955,False,"{'a': 0.1, 'e': 0.3846283180848215}",30,16,-20.873016181225356,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
956,False,"{'a': 0.1, 'e': 0.3842436897667367}",20,14,10.369145511104707,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.1, 'e': 0.3838594460769699}",20,0,20.483255244422928,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
958,False,"{'a': 0.1, 'e': 0.38347558663089293}",20,2,-6.2001914237417095,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
959,False,"{'a': 0.1, 'e': 0.38309211104426205}",25,14,-35.89273926951367,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
960,False,"{'a': 0.1, 'e': 0.3827090189332178}",20,0,12.269463557064643,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
961,False,"{'a': 0.1, 'e': 0.38232630991428457}",30,19,-32.392459466819936,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
962,False,"{'a': 0.1, 'e': 0.38194398360437026}",20,0,-48.82824082691265,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
963,False,"{'a': 0.1, 'e': 0.3815620396207659}",25,0,8.425226148925447,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
964,False,"{'a': 0.1, 'e': 0.38118047758114515}",20,12,12.647369785224644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.1, 'e': 0.380799297103564}",25,12,-46.82541641723569,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
966,False,"{'a': 0.1, 'e': 0.3804184978064605}",20,8,-21.354637471865832,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 0}",1
967,False,"{'a': 0.1, 'e': 0.380038079308654}",20,16,7.8332547376147135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.1, 'e': 0.3796580412293454}",30,19,21.12056907105655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.1, 'e': 0.379278383188116}",20,6,9.07193045029268,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
970,False,"{'a': 0.1, 'e': 0.3788991048049279}",20,0,-0.6674355435521953,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
971,False,"{'a': 0.1, 'e': 0.37852020570012296}",25,8,16.077313745061947,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
972,False,"{'a': 0.1, 'e': 0.37814168549442284}",30,20,-25.7136108531946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
973,False,"{'a': 0.1, 'e': 0.3777635438089284}",20,13,8.843352635483065,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.1, 'e': 0.3773857802651195}",30,18,20.426805849468455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.1, 'e': 0.37700839448485435}",25,1,-0.4419060927978262,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
976,False,"{'a': 0.1, 'e': 0.3766313860903695}",20,5,24.29929259869827,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.1, 'e': 0.37625475470427916}",25,0,-4.667167903861206,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
978,False,"{'a': 0.1, 'e': 0.3758784999495749}",20,16,8.244563555401768,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.1, 'e': 0.3755026214496253}",25,8,22.534737955898386,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.1, 'e': 0.3751271188281757}",20,2,8.340045503138807,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.1, 'e': 0.3747519917093475}",25,13,11.351612641205485,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.1, 'e': 0.37437723971763814}",20,14,-44.73214628858494,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
983,False,"{'a': 0.1, 'e': 0.37400286247792053}",25,0,-35.093892665264875,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
984,False,"{'a': 0.1, 'e': 0.3736288596154426}",25,17,0.5289029471196172,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
985,False,"{'a': 0.1, 'e': 0.37325523075582717}",30,23,14.938412016437482,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.1, 'e': 0.37288197552507135}",30,3,-53.298961785516255,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 1}",1
987,False,"{'a': 0.1, 'e': 0.37250909354954626}",20,16,6.29203463825232,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.1, 'e': 0.37213658445599673}",25,7,-33.199927830031626,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
989,False,"{'a': 0.1, 'e': 0.3717644478715407}",25,10,7.568426720245608,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
990,False,"{'a': 0.1, 'e': 0.3713926834236692}",25,0,14.641124464908033,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
991,False,"{'a': 0.1, 'e': 0.37102129074024554}",20,15,2.330236723475094,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.1, 'e': 0.3706502694495053}",20,3,20.852224459080233,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.1, 'e': 0.3702796191800558}",35,26,16.450480955130807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.1, 'e': 0.36990933956087574}",25,2,-23.292220262539853,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
995,False,"{'a': 0.1, 'e': 0.36953943022131486}",25,5,-14.765377104731082,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
996,False,"{'a': 0.1, 'e': 0.3691698907910935}",25,16,-24.678091048305188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
